MEDIA_ID,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,CX,CY,CS,
0,7.33707,37,1,0.32524,0.15378,0.33021,0.07222,0,
0,7.35339,37,1,0.32254,0.14278,0.33021,0.07222,0,
0,7.37017,37,1,0.32186,0.11785,0.33073,0.07222,0,
0,7.38670,37,1,0.32186,0.11785,0.33073,0.07222,0,
0,7.40291,37,1,0.32952,0.14201,0.33229,0.07222,0,
0,7.41958,37,1,0.32745,0.13522,0.33229,0.07222,0,
0,7.43578,37,1,0.32909,0.13378,0.33385,0.07222,0,
0,7.45257,37,1,0.32997,0.11531,0.33385,0.07222,0,
0,7.46905,37,1,0.32119,0.11620,0.33542,0.07222,0,
0,7.48542,37,1,0.32119,0.11620,0.33542,0.07222,0,
0,7.50180,37,1,0.34159,0.13663,0.33646,0.07222,0,
0,7.51842,37,1,0.35175,0.14020,0.33646,0.07222,0,
0,7.53493,37,1,0.35175,0.14020,0.33802,0.07222,0,
0,7.55142,37,1,0.31099,0.13403,0.33802,0.07222,0,
0,7.56779,37,1,0.32899,0.14789,0.33958,0.07222,0,
0,7.58443,37,1,0.32899,0.14789,0.34271,0.07222,0,
0,7.60069,37,1,0.32511,0.11002,0.34271,0.07222,0,
0,7.61717,37,1,0.33424,0.11618,0.34479,0.07222,0,
0,7.63380,37,1,0.33424,0.11618,0.34479,0.07222,0,
0,7.65018,37,1,0.31594,0.16086,0.34635,0.07222,0,
0,7.66680,37,1,0.34895,0.14303,0.34635,0.07222,0,
0,7.68316,37,1,0.34895,0.14303,0.34740,0.07222,0,
0,7.69993,37,1,0.34988,0.13899,0.34740,0.07222,0,
0,7.71618,37,1,0.37194,0.15852,0.34844,0.07222,0,
0,7.73271,37,1,0.37082,0.16021,0.34844,0.07222,0,
0,7.74902,37,1,0.32691,0.14205,0.35000,0.07222,0,
0,7.76553,37,1,0.33391,0.13648,0.35000,0.07222,0,
0,7.78204,37,1,0.33070,0.13946,0.35104,0.07222,0,
0,7.79854,37,1,0.34075,0.13003,0.35104,0.07222,0,
0,7.81530,37,1,0.34616,0.14675,0.35208,0.07222,0,
0,7.83167,37,1,0.34749,0.14530,0.35208,0.07222,0,
0,7.84790,37,1,0.34043,0.14617,0.35365,0.07222,0,
0,7.86453,37,1,0.36077,0.14636,0.35365,0.07222,0,
0,7.88166,37,1,0.36212,0.14471,0.35469,0.07222,0,
0,7.89738,37,1,0.32072,0.15407,0.35625,0.07222,0,
0,7.91405,37,1,0.33419,0.12539,0.35625,0.07222,0,
0,7.93043,37,1,0.33419,0.12539,0.35781,0.07222,0,
0,7.94704,37,1,0.33544,0.13117,0.35781,0.07222,0,
0,7.96355,37,1,0.36113,0.13381,0.35885,0.07222,0,
0,7.98018,37,1,0.36237,0.13246,0.35885,0.07222,0,
0,7.99670,37,1,0.36137,0.12615,0.36094,0.07222,0,
0,8.01305,37,1,0.35245,0.13001,0.36094,0.07222,0,
0,8.02966,37,1,0.35109,0.13134,0.36198,0.07222,0,
0,8.04592,37,1,0.34824,0.13012,0.36198,0.07222,0,
0,8.06267,37,1,0.36297,0.11484,0.36354,0.07222,0,
0,8.07932,37,1,0.36049,0.11709,0.36354,0.07222,0,
0,8.09570,37,1,0.33190,0.12724,0.36406,0.07222,0,
0,8.11165,37,1,0.35179,0.13410,0.36406,0.07222,0,
0,8.12842,37,1,0.35179,0.13410,0.36615,0.07222,0,
0,8.14491,37,1,0.34329,0.13034,0.36719,0.07222,0,
0,8.16128,37,1,0.35464,0.11603,0.36719,0.07222,0,
0,8.17805,37,1,0.35464,0.11603,0.36823,0.07222,0,
0,8.19442,37,1,0.36145,0.13688,0.36823,0.07222,0,
0,8.21079,37,1,0.36505,0.14017,0.36927,0.07222,0,
0,8.22742,37,1,0.36616,0.13884,0.36927,0.07222,0,
0,8.24379,37,1,0.36422,0.14737,0.37031,0.07222,0,
0,8.26028,37,1,0.36429,0.12742,0.37031,0.07222,0,
0,8.27705,37,1,0.36677,0.12482,0.37187,0.07222,0,
0,8.29342,37,1,0.35495,0.13749,0.37187,0.07222,0,
0,8.30965,37,1,0.37119,0.11917,0.37292,0.07222,0,
0,8.32617,37,1,0.37006,0.12032,0.37292,0.07222,0,
0,8.34266,37,1,0.38233,0.15269,0.37448,0.07222,0,
0,8.35915,37,1,0.38630,0.14856,0.37448,0.07222,0,
0,8.37592,37,1,0.38438,0.15165,0.37552,0.07222,0,
0,8.39216,37,1,0.37404,0.14547,0.37552,0.07222,0,
0,8.40868,37,1,0.37910,0.15805,0.37708,0.07222,0,
0,8.42516,37,1,0.37805,0.15974,0.37708,0.07222,0,
0,8.44166,37,1,0.40392,0.13369,0.37865,0.07222,0,
0,8.45817,37,1,0.38929,0.15739,0.37969,0.07222,0,
0,8.47466,37,1,0.39020,0.15576,0.37969,0.07222,0,
0,8.47466,37,0,0.38672,0.17302,0.38125,0.07222,0,
0,8.47466,37,0,0.39072,0.15425,0.38125,0.07222,0,
0,8.47466,37,0,0.39165,0.15261,0.38229,0.07222,0,
0,0.04875,38,1,0.40308,0.12827,0.38229,0.07222,0,
0,0.06541,38,1,0.38667,0.13961,0.38333,0.07222,0,
0,0.08190,38,1,0.38667,0.13961,0.38333,0.07222,0,
0,0.09827,38,1,0.40359,0.13581,0.38490,0.07222,0,
0,0.11475,38,1,0.41761,0.16560,0.38490,0.07222,0,
0,0.13139,38,1,0.41702,0.16735,0.38698,0.07222,0,
0,0.14777,38,1,0.41095,0.16160,0.38698,0.07222,0,
0,0.16427,38,1,0.39022,0.14684,0.38854,0.07222,0,
0,0.18076,38,1,0.38932,0.14835,0.38854,0.07222,0,
0,0.19754,38,1,0.39686,0.13903,0.39010,0.07222,0,
0,0.21375,38,1,0.38706,0.15205,0.39010,0.07222,0,
0,0.23010,38,1,0.38885,0.14907,0.39167,0.07222,0,
0,0.24677,38,1,0.39678,0.15155,0.39167,0.07222,0,
0,0.26310,38,1,0.37828,0.14731,0.39323,0.07222,0,
0,0.27962,38,1,0.37828,0.14731,0.39323,0.07222,0,
0,0.29624,38,1,0.39196,0.14227,0.39479,0.07222,0,
0,0.31275,38,1,0.40039,0.13725,0.39531,0.07222,0,
0,0.32915,38,1,0.39888,0.13987,0.39531,0.07222,0,
0,0.34576,38,1,0.42787,0.14359,0.39687,0.07222,0,
0,0.36227,38,1,0.41840,0.14050,0.39687,0.07222,0,
0,0.37864,38,1,0.41840,0.14050,0.39792,0.07222,0,
0,0.39500,38,1,0.38620,0.13647,0.39792,0.07222,0,
0,0.41149,38,1,0.39101,0.15125,0.39948,0.07222,0,
0,0.42812,38,1,0.39101,0.15125,0.39948,0.07222,0,
0,0.44450,38,1,0.40541,0.15173,0.40052,0.07222,0,
0,0.46099,38,1,0.40002,0.12941,0.40052,0.07222,0,
0,0.47738,38,1,0.40002,0.12941,0.40208,0.07222,0,
0,0.49389,38,1,0.40359,0.16091,0.40208,0.07222,0,
0,0.51037,38,1,0.40222,0.13795,0.40365,0.07222,0,
0,0.52714,38,1,0.40365,0.13539,0.40365,0.07222,0,
0,0.54352,38,1,0.41577,0.15797,0.40469,0.07222,0,
0,0.56001,38,1,0.38751,0.14125,0.40469,0.07222,0,
0,0.57624,38,1,0.38751,0.14125,0.40625,0.07315,0,
0,0.59293,38,1,0.38945,0.15393,0.40677,0.07315,0,
0,0.61000,38,1,0.40712,0.14161,0.40677,0.07315,0,
0,0.62613,38,1,0.40712,0.14161,0.40781,0.07315,0,
0,0.64239,38,1,0.40367,0.14699,0.40781,0.07315,0,
0,0.65875,38,1,0.41524,0.15333,0.40885,0.07315,0,
0,0.67538,38,1,0.41524,0.15333,0.40885,0.07315,0,
0,0.69176,38,1,0.40399,0.15274,0.40990,0.07315,0,
0,0.70865,38,1,0.39784,0.14731,0.40990,0.07315,0,
0,0.72489,38,1,0.39784,0.14731,0.41094,0.07315,0,
0,0.74139,38,1,0.40961,0.13978,0.41094,0.07315,0,
0,0.75789,38,1,0.38392,0.13842,0.41198,0.07315,0,
0,0.77437,38,1,0.38392,0.13842,0.41198,0.07315,0,
0,0.79101,38,1,0.39350,0.15446,0.41250,0.07315,0,
0,0.80764,38,1,0.43894,0.16367,0.41250,0.07315,0,
0,0.82375,38,1,0.43835,0.16677,0.41302,0.07315,0,
0,0.84026,38,1,0.42579,0.14532,0.41302,0.07315,0,
0,0.85692,38,1,0.41575,0.14888,0.41406,0.07315,0,
0,0.87340,38,1,0.41575,0.14888,0.41458,0.07315,0,
0,0.88976,38,1,0.40490,0.15630,0.41458,0.07315,0,
0,0.90638,38,1,0.39186,0.15789,0.41510,0.07315,0,
0,0.92288,38,1,0.39353,0.15479,0.41510,0.07315,0,
0,0.93940,38,1,0.41813,0.15505,0.41667,0.07315,0,
0,0.95589,38,1,0.39873,0.14607,0.41667,0.07315,0,
0,0.97215,38,1,0.40036,0.14309,0.41719,0.07315,0,
0,0.98865,38,1,0.43777,0.14507,0.41719,0.07315,0,
0,1.00513,38,1,0.42381,0.15185,0.41771,0.07315,0,
0,1.02189,38,1,0.42279,0.15495,0.41771,0.07315,0,
0,1.03815,38,1,0.40778,0.14316,0.41875,0.07315,0,
0,1.05465,38,1,0.40221,0.13272,0.41875,0.07315,0,
0,1.07113,38,1,0.40075,0.13522,0.41979,0.07222,0,
0,1.08763,38,1,0.41144,0.16034,0.41979,0.07222,0,
0,1.10413,38,1,0.39899,0.17862,0.42083,0.07222,0,
0,1.12115,38,1,0.39899,0.17862,0.42083,0.07222,0,
0,1.13689,38,1,0.40887,0.15983,0.42188,0.07222,0,
0,1.15353,38,1,0.41299,0.16358,0.42292,0.07222,0,
0,1.16998,38,1,0.41299,0.16358,0.42292,0.07222,0,
0,1.18664,38,1,0.41382,0.15166,0.42448,0.07222,0,
0,1.20313,38,1,0.39958,0.13374,0.42448,0.07222,0,
0,1.21941,38,1,0.40036,0.13244,0.42604,0.07222,0,
0,1.23615,38,1,0.43024,0.15271,0.42604,0.07222,0,
0,1.25224,38,1,0.43233,0.15449,0.42656,0.07222,0,
0,1.26913,38,1,0.43233,0.15449,0.42656,0.07222,0,
0,1.28564,38,1,0.41453,0.15602,0.42760,0.07222,0,
0,1.30201,38,1,0.43699,0.15132,0.42760,0.07222,0,
0,1.31849,38,1,0.43699,0.15132,0.42865,0.07222,0,
0,1.33499,38,1,0.43954,0.15691,0.42865,0.07222,0,
0,1.35122,38,1,0.42302,0.14620,0.42969,0.07222,0,
0,1.36800,38,1,0.42354,0.14475,0.42969,0.07222,0,
0,1.38452,38,1,0.42569,0.14161,0.43073,0.07222,0,
0,1.40092,38,1,0.42242,0.15063,0.43073,0.07222,0,
0,1.41766,38,1,0.42242,0.15063,0.43177,0.07222,0,
0,1.43402,38,1,0.43318,0.13949,0.43177,0.07222,0,
0,1.45037,38,1,0.41713,0.15625,0.43281,0.07222,0,
0,1.46700,38,1,0.41713,0.15625,0.43385,0.07222,0,
0,1.48309,38,1,0.43188,0.13214,0.43385,0.07222,0,
0,1.49973,38,1,0.42417,0.15929,0.43385,0.07222,0,
0,1.51653,38,1,0.42463,0.15779,0.43490,0.07222,0,
0,1.53302,38,1,0.43459,0.15384,0.43490,0.07222,0,
0,1.54927,38,1,0.42407,0.13629,0.43490,0.07222,0,
0,1.56576,38,1,0.42407,0.13629,0.43594,0.07222,0,
0,1.58238,38,1,0.41673,0.12401,0.43594,0.07222,0,
0,1.59861,38,1,0.45050,0.11399,0.43646,0.07222,0,
0,1.61552,38,1,0.45018,0.11591,0.43646,0.07222,0,
0,1.63189,38,1,0.43667,0.13690,0.43698,0.07222,0,
0,1.64824,38,1,0.41952,0.15436,0.43698,0.07222,0,
0,1.66448,38,1,0.42002,0.15297,0.43750,0.07222,0,
0,1.68125,38,1,0.44991,0.13916,0.43750,0.07222,0,
0,1.69762,38,1,0.42857,0.13910,0.43802,0.07222,0,
0,1.71452,38,1,0.42857,0.13910,0.43802,0.07222,0,
0,1.73050,38,1,0.42837,0.12906,0.43854,0.07222,0,
0,1.74727,38,1,0.44783,0.12655,0.43854,0.07222,0,
0,1.76376,38,1,0.44766,0.12758,0.43958,0.07222,0,
0,1.78010,38,1,0.42690,0.13896,0.44063,0.07222,0,
0,1.79662,38,1,0.43496,0.14516,0.44063,0.07222,0,
0,1.81313,38,1,0.43565,0.14246,0.44167,0.07222,0,
0,1.82963,38,1,0.42679,0.15287,0.44167,0.07222,0,
0,1.84613,38,1,0.43838,0.13762,0.44271,0.07222,0,
0,1.86223,38,1,0.43838,0.13762,0.44271,0.07222,0,
0,1.87900,38,1,0.44716,0.12475,0.44375,0.07222,0,
0,1.89551,38,1,0.45118,0.12217,0.44375,0.07222,0,
0,1.91199,38,1,0.45104,0.12317,0.44427,0.07222,0,
0,1.92838,38,1,0.44046,0.15784,0.44427,0.07222,0,
0,1.94512,38,1,0.44869,0.14192,0.44583,0.07222,0,
0,1.96150,38,1,0.44869,0.14192,0.44583,0.07222,0,
0,1.97787,38,1,0.44866,0.14413,0.44688,0.07222,0,
0,1.99438,38,1,0.42924,0.14117,0.44688,0.07222,0,
0,2.01060,38,1,0.42880,0.14256,0.44844,0.07222,0,
0,2.02750,38,1,0.42846,0.13926,0.44948,0.07222,0,
0,2.04388,38,1,0.45674,0.13382,0.44948,0.07222,0,
0,2.06022,38,1,0.45674,0.13382,0.44948,0.07222,0,
0,2.07687,38,1,0.44681,0.13438,0.45156,0.07222,0,
0,2.09335,38,1,0.44416,0.17085,0.45313,0.07222,0,
0,2.10988,38,1,0.44416,0.17085,0.45313,0.07222,0,
0,2.12650,38,1,0.45848,0.13909,0.45573,0.07222,0,
0,2.14337,38,1,0.43439,0.18046,0.45573,0.07222,0,
0,2.15937,38,1,0.43439,0.18046,0.45677,0.07222,0,
0,2.17575,38,1,0.43621,0.16067,0.45677,0.07222,0,
0,2.19225,38,1,0.45275,0.15227,0.45833,0.07222,0,
0,2.20873,38,1,0.45289,0.15081,0.45833,0.07222,0,
0,2.22562,38,1,0.45643,0.16448,0.45937,0.07222,0,
0,2.24162,38,1,0.46204,0.15512,0.45937,0.07222,0,
0,2.25825,38,1,0.46202,0.15661,0.46094,0.07222,0,
0,2.27490,38,1,0.47997,0.14654,0.46094,0.07222,0,
0,2.29125,38,1,0.44492,0.16918,0.46198,0.07222,0,
0,2.30750,38,1,0.44469,0.17084,0.46198,0.07222,0,
0,2.32397,38,1,0.46193,0.16595,0.46354,0.07222,0,
0,2.34073,38,1,0.47084,0.15886,0.46354,0.07222,0,
0,2.35709,38,1,0.47084,0.15886,0.46458,0.07222,0,
0,2.37362,38,1,0.47049,0.16364,0.46562,0.07222,0,
0,2.38997,38,1,0.46206,0.16558,0.46562,0.07222,0,
0,2.40633,38,1,0.46209,0.16263,0.46667,0.07222,0,
0,2.42297,38,1,0.46805,0.15189,0.46667,0.07222,0,
0,2.43974,38,1,0.44674,0.16657,0.46771,0.07222,0,
0,2.45612,38,1,0.44696,0.16485,0.46771,0.07222,0,
0,2.47262,38,1,0.47897,0.14383,0.46823,0.07222,0,
0,2.48924,38,1,0.47490,0.15040,0.46823,0.07222,0,
0,2.50574,38,1,0.47519,0.15310,0.46979,0.07222,0,
0,2.52187,38,1,0.46313,0.17025,0.46979,0.07222,0,
0,2.53864,38,1,0.46196,0.16060,0.47135,0.07222,0,
0,2.55471,38,1,0.46198,0.15923,0.47135,0.07222,0,
0,2.57163,38,1,0.46978,0.14671,0.47240,0.07222,0,
0,2.58786,38,1,0.44257,0.16148,0.47240,0.07222,0,
0,2.60423,38,1,0.44285,0.15982,0.47396,0.07222,0,
0,2.62098,38,1,0.44293,0.15276,0.47396,0.07222,0,
0,2.63776,38,1,0.44667,0.13569,0.47552,0.07222,0,
0,2.65398,38,1,0.44626,0.13817,0.47708,0.07222,0,
0,2.67047,38,1,0.47522,0.14612,0.47708,0.07222,0,
0,2.68687,38,1,0.48317,0.15908,0.47969,0.07222,0,
0,2.70337,38,1,0.48342,0.16051,0.47969,0.07222,0,
0,2.71989,38,1,0.49404,0.14810,0.48125,0.07222,0,
0,2.73652,38,1,0.49733,0.15666,0.48125,0.07222,0,
0,2.75291,38,1,0.49733,0.15666,0.48333,0.07222,0,
0,2.76936,38,1,0.49560,0.13907,0.48333,0.07222,0,
0,2.78587,38,1,0.48176,0.14228,0.48542,0.07222,0,
0,2.80237,38,1,0.48176,0.14228,0.48542,0.07222,0,
0,2.81887,38,1,0.48310,0.14367,0.48646,0.07222,0,
0,2.83537,38,1,0.47532,0.15310,0.48646,0.07222,0,
0,2.85175,38,1,0.47532,0.15310,0.48750,0.07222,0,
0,2.86836,38,1,0.49136,0.13255,0.48750,0.07222,0,
0,2.88474,38,1,0.49197,0.15074,0.48854,0.07222,0,
0,2.90137,38,1,0.49197,0.15074,0.48854,0.07222,0,
0,2.91774,38,1,0.46713,0.15241,0.48958,0.07222,0,
0,2.93437,38,1,0.47508,0.15986,0.48958,0.07222,0,
0,2.95096,38,1,0.47494,0.15842,0.49010,0.07222,0,
0,2.96696,38,1,0.49317,0.14152,0.49115,0.07222,0,
0,2.98374,38,1,0.48855,0.14630,0.49115,0.07222,0,
0,3.00038,38,1,0.48855,0.14630,0.49219,0.07222,0,
0,3.01673,38,1,0.50032,0.14140,0.49219,0.07222,0,
0,3.03336,38,1,0.49372,0.14742,0.49323,0.07222,0,
0,3.04988,38,1,0.49410,0.14869,0.49323,0.07222,0,
0,3.06612,38,1,0.45999,0.15064,0.49479,0.07222,0,
0,3.08249,38,1,0.50896,0.14192,0.49479,0.07222,0,
0,3.09911,38,1,0.50896,0.14192,0.49635,0.07222,0,
0,3.11549,38,1,0.49030,0.15095,0.49635,0.07222,0,
0,3.13224,38,1,0.48346,0.14669,0.49740,0.07222,0,
0,3.14861,38,1,0.48346,0.14669,0.49740,0.07222,0,
0,3.16524,38,1,0.47379,0.12839,0.49844,0.07222,0,
0,3.18161,38,1,0.49324,0.12756,0.49844,0.07222,0,
0,3.19799,38,1,0.49288,0.12653,0.50000,0.07222,0,
0,3.21449,38,1,0.47268,0.14509,0.50000,0.07222,0,
0,3.23110,38,1,0.49016,0.12343,0.50052,0.07222,0,
0,3.24748,38,1,0.48951,0.12148,0.50052,0.07222,0,
0,3.26413,38,1,0.49353,0.13368,0.50208,0.07222,0,
0,3.28036,38,1,0.50506,0.13104,0.50260,0.07222,0,
0,3.29699,38,1,0.50456,0.13001,0.50260,0.07222,0,
0,3.31349,38,1,0.48683,0.13147,0.50365,0.07222,0,
0,3.33028,38,1,0.50917,0.13553,0.50365,0.07222,0,
0,3.34635,38,1,0.50917,0.13553,0.50521,0.07222,0,
0,3.36285,38,1,0.49780,0.12421,0.50521,0.07222,0,
0,3.37923,38,1,0.48676,0.12448,0.50625,0.07222,0,
0,3.39572,38,1,0.48736,0.12658,0.50625,0.07222,0,
0,3.41248,38,1,0.51435,0.12182,0.50781,0.07222,0,
0,3.42857,38,1,0.49266,0.13666,0.50781,0.07222,0,
0,3.44547,38,1,0.49336,0.13887,0.50885,0.07222,0,
0,3.46198,38,1,0.48070,0.15123,0.50885,0.07222,0,
0,3.47836,38,1,0.48409,0.15090,0.51094,0.07222,0,
0,3.49487,38,1,0.48409,0.15090,0.51094,0.07222,0,
0,3.51136,38,1,0.50698,0.12554,0.51250,0.07222,0,
0,3.52786,38,1,0.50685,0.14793,0.51406,0.07315,0,
0,3.54436,38,1,0.50631,0.14670,0.51406,0.07315,0,
0,3.56123,38,1,0.51611,0.14779,0.51406,0.07315,0,
0,3.57737,38,1,0.49878,0.13324,0.51719,0.07315,0,
0,3.59373,38,1,0.49834,0.13212,0.51875,0.07315,0,
0,3.61036,38,1,0.50027,0.13339,0.51875,0.07315,0,
0,3.62673,38,1,0.53112,0.13481,0.52135,0.07315,0,
0,3.64297,38,1,0.53112,0.13481,0.52135,0.07315,0,
0,3.66013,38,1,0.50061,0.14462,0.52396,0.07315,0,
0,3.67623,38,1,0.50079,0.14659,0.52396,0.07315,0,
0,3.69260,38,1,0.50127,0.14787,0.52656,0.07315,0,
0,3.70909,38,1,0.52072,0.13736,0.52656,0.07315,0,
0,3.72535,38,1,0.54479,0.14301,0.52917,0.07315,0,
0,3.74197,38,1,0.54479,0.14301,0.52917,0.07315,0,
0,3.75861,38,1,0.52676,0.13837,0.53073,0.07315,0,
0,3.77496,38,1,0.50953,0.13672,0.53073,0.07315,0,
0,3.79134,38,1,0.50841,0.13455,0.53177,0.07315,0,
0,3.80811,38,1,0.51819,0.13816,0.53177,0.07315,0,
0,3.82449,38,1,0.51302,0.13088,0.53281,0.07315,0,
0,3.84111,38,1,0.51368,0.13199,0.53281,0.07315,0,
0,3.85760,38,1,0.51777,0.13503,0.53438,0.07315,0,
0,3.87398,38,1,0.52207,0.13593,0.53438,0.07315,0,
0,3.89034,38,1,0.52207,0.13593,0.53542,0.07315,0,
0,3.90710,38,1,0.52047,0.13875,0.53646,0.07315,0,
0,3.92361,38,1,0.51955,0.14661,0.53646,0.07315,0,
0,3.93997,38,1,0.51814,0.14420,0.53802,0.07315,0,
0,3.95661,38,1,0.51276,0.14257,0.53802,0.07315,0,
0,3.97284,38,1,0.52777,0.14128,0.53854,0.07315,0,
0,3.98961,38,1,0.52777,0.14128,0.53854,0.07315,0,
0,4.00598,38,1,0.52682,0.14940,0.54010,0.07315,0,
0,4.02221,38,1,0.52263,0.14005,0.54010,0.07315,0,
0,4.03899,38,1,0.52336,0.14114,0.54167,0.07315,0,
0,4.05560,38,1,0.53393,0.13346,0.54167,0.07315,0,
0,4.07195,38,1,0.52374,0.12555,0.54323,0.07315,0,
0,4.08848,38,1,0.52445,0.12645,0.54323,0.07315,0,
0,4.10488,38,1,0.53208,0.14061,0.54479,0.07315,0,
0,4.12121,38,1,0.53861,0.14508,0.54479,0.07315,0,
0,4.13786,38,1,0.53773,0.14402,0.54635,0.07222,0,
0,4.15449,38,1,0.54235,0.13456,0.54740,0.07222,0,
0,4.17084,38,1,0.51622,0.12970,0.54740,0.07222,0,
0,4.18736,38,1,0.51692,0.13078,0.54844,0.07222,0,
0,4.20387,38,1,0.55567,0.12765,0.54844,0.07222,0,
0,4.22035,38,1,0.54118,0.13933,0.55000,0.07130,0,
0,4.23685,38,1,0.54305,0.14135,0.55000,0.07130,0,
0,4.25375,38,1,0.54741,0.15161,0.55104,0.07130,0,
0,4.27000,38,1,0.51975,0.13448,0.55104,0.07130,0,
0,4.28622,38,1,0.51975,0.13448,0.55208,0.07130,0,
0,4.30273,38,1,0.54723,0.15010,0.55208,0.07130,0,
0,4.31908,38,1,0.54159,0.14962,0.55417,0.07130,0,
0,4.33562,38,1,0.54063,0.14847,0.55417,0.07130,0,
0,4.35209,38,1,0.55343,0.14564,0.55521,0.07130,0,
0,4.36890,38,1,0.53187,0.14485,0.55521,0.07130,0,
0,4.38537,38,1,0.53187,0.14485,0.55677,0.07037,0,
0,4.40173,38,1,0.55614,0.14247,0.55677,0.07037,0,
0,4.41795,38,1,0.56344,0.13535,0.55937,0.07037,0,
0,4.43458,38,1,0.56344,0.13535,0.55937,0.07037,0,
0,4.45122,38,1,0.54851,0.15172,0.56094,0.07037,0,
0,4.46760,38,1,0.54334,0.12681,0.56302,0.07037,0,
0,4.48410,38,1,0.54334,0.12681,0.56302,0.07037,0,
0,4.50060,38,1,0.54780,0.13037,0.56458,0.07037,0,
0,4.51710,38,1,0.55674,0.13003,0.56458,0.07037,0,
0,4.53360,38,1,0.55790,0.13095,0.56563,0.07037,0,
0,4.54994,38,1,0.55319,0.13085,0.56563,0.07037,0,
0,4.56658,38,1,0.54835,0.13449,0.56719,0.07037,0,
0,4.58308,38,1,0.54835,0.13449,0.56719,0.07037,0,
0,4.59947,38,1,0.54573,0.13782,0.56823,0.07037,0,
0,4.61612,38,1,0.55407,0.12117,0.56823,0.07037,0,
0,4.63247,38,1,0.55407,0.12117,0.56927,0.07037,0,
0,4.64910,38,1,0.53916,0.13239,0.56927,0.07037,0,
0,4.66547,38,1,0.54181,0.12615,0.57083,0.07037,0,
0,4.68210,38,1,0.54181,0.12615,0.57083,0.07037,0,
0,4.69859,38,1,0.56308,0.12398,0.57240,0.07037,0,
0,4.71510,38,1,0.54323,0.12181,0.57344,0.07037,0,
0,4.73144,38,1,0.54323,0.12181,0.57344,0.07037,0,
0,4.74812,38,1,0.54072,0.12610,0.57344,0.07037,0,
0,4.76466,38,1,0.54625,0.14026,0.57500,0.07037,0,
0,4.78094,38,1,0.54431,0.13827,0.57500,0.07037,0,
0,4.79734,38,1,0.54778,0.12073,0.57604,0.07037,0,
0,4.81384,38,1,0.56088,0.12824,0.57760,0.07037,0,
0,4.83035,38,1,0.56088,0.12824,0.57760,0.07037,0,
0,4.84686,38,1,0.57781,0.12072,0.57865,0.07037,0,
0,4.86336,38,1,0.55034,0.12906,0.57865,0.07037,0,
0,4.88011,38,1,0.55133,0.12991,0.58021,0.07037,0,
0,4.89635,38,1,0.58338,0.13322,0.58021,0.07037,0,
0,4.91273,38,1,0.57403,0.13809,0.58073,0.07037,0,
0,4.92949,38,1,0.57262,0.13711,0.58073,0.07037,0,
0,4.94549,38,1,0.54020,0.10931,0.58281,0.07037,0,
0,4.96236,38,1,0.56449,0.12769,0.58281,0.07037,0,
0,4.97872,38,1,0.56579,0.12860,0.58385,0.07037,0,
0,4.99524,38,1,0.54974,0.14208,0.58385,0.07037,0,
0,5.01174,38,1,0.55047,0.14533,0.58490,0.07037,0,
0,5.02835,38,1,0.55156,0.14641,0.58646,0.07037,0,
0,5.04473,38,1,0.58449,0.14100,0.58646,0.07037,0,
0,5.06124,38,1,0.59236,0.13899,0.58750,0.07037,0,
0,5.07787,38,1,0.59236,0.13899,0.58750,0.07037,0,
0,5.09435,38,1,0.57391,0.14456,0.58906,0.07037,0,
0,5.11047,38,1,0.57074,0.13145,0.58906,0.07037,0,
0,5.12710,38,1,0.57074,0.13145,0.59062,0.07037,0,
0,5.14359,38,1,0.57075,0.13677,0.59062,0.07037,0,
0,5.16010,38,1,0.56708,0.13581,0.59219,0.07037,0,
0,5.17659,38,1,0.56581,0.13487,0.59219,0.07037,0,
0,5.19321,38,1,0.56813,0.11925,0.59375,0.07037,0,
0,5.20959,38,1,0.56067,0.12866,0.59375,0.07037,0,
0,5.22596,38,1,0.55944,0.12773,0.59479,0.07037,0,
0,5.24247,38,1,0.59011,0.12370,0.59479,0.07037,0,
0,5.25910,38,1,0.57918,0.12077,0.59635,0.07037,0,
0,5.27585,38,1,0.58067,0.12159,0.59635,0.07037,0,
0,5.29196,38,1,0.57855,0.15118,0.59792,0.07037,0,
0,5.30847,38,1,0.57451,0.14539,0.59792,0.07037,0,
0,5.32482,38,1,0.57326,0.14447,0.60000,0.07037,0,
0,5.34132,38,1,0.59171,0.13974,0.60000,0.07037,0,
0,5.35796,38,1,0.56751,0.14497,0.60156,0.07037,0,
0,5.37447,38,1,0.56489,0.14286,0.60312,0.07037,0,
0,5.39084,38,1,0.56722,0.11216,0.60312,0.07037,0,
0,5.40760,38,1,0.59184,0.12003,0.60469,0.07037,0,
0,5.42381,38,1,0.59514,0.12157,0.60469,0.07037,0,
0,5.44061,38,1,0.55730,0.13579,0.60573,0.07037,0,
0,5.45688,38,1,0.57681,0.11980,0.60573,0.07037,0,
0,5.47347,38,1,0.57810,0.12051,0.60729,0.07037,0,
0,5.49001,38,1,0.58769,0.13809,0.60729,0.07037,0,
0,5.50648,38,1,0.59449,0.12992,0.60938,0.07037,0,
0,5.52284,38,1,0.59449,0.12992,0.60938,0.07037,0,
0,5.53906,38,1,0.58443,0.13125,0.61094,0.07037,0,
0,5.55556,38,1,0.59368,0.13919,0.61094,0.07037,0,
0,5.57234,38,1,0.59530,0.14009,0.61250,0.07130,0,
0,5.58897,38,1,0.58632,0.12309,0.61250,0.07130,0,
